"Basename","Sample_Name","Sample_Plate","Sample_Well","Sentrix_ID","Sentrix_Position","Sample_Group","Pool_ID"
"208139170063_R07C01","431-BG02346","Plate17","G7",208139170063,"R07C01","431-BG02346",NA
"208139170063_R08C01","431-BG01994","Plate17","H7",208139170063,"R08C01","431-BG01994",NA
"208139170066_R01C01","431-BG02277","Plate17","A8",208139170066,"R01C01","431-BG02277",NA
"208139170066_R02C01","431-BG02444","Plate17","B8",208139170066,"R02C01","431-BG02444",NA
"208139170066_R03C01","431-BG02351","Plate17","C8",208139170066,"R03C01","431-BG02351",NA
"208139170066_R04C01","431-BG02168","Plate17","D8",208139170066,"R04C01","431-BG02168",NA
"208139170066_R05C01","431-BG02361","Plate17","E8",208139170066,"R05C01","431-BG02361",NA
"208139170066_R06C01","431-BG02380","Plate17","F8",208139170066,"R06C01","431-BG02380",NA
"208139170066_R07C01","431-BG02376","Plate17","G8",208139170066,"R07C01","431-BG02376",NA
"208139170066_R08C01","431-BG02471","Plate17","H8",208139170066,"R08C01","431-BG02471",NA
"208139170146_R01C01","431-BG02345","Plate17","A9",208139170146,"R01C01","431-BG02345",NA
"208139170146_R02C01","431-BG02378","Plate17","B9",208139170146,"R02C01","431-BG02378",NA
"208139170146_R03C01","431-BG02317","Plate17","C9",208139170146,"R03C01","431-BG02317",NA
"208139170146_R04C01","431-BG02327","Plate17","D9",208139170146,"R04C01","431-BG02327",NA
"208139170146_R05C01","431-BG02294","Plate17","E9",208139170146,"R05C01","431-BG02294",NA
"208139170146_R06C01","431-BG02425","Plate17","F9",208139170146,"R06C01","431-BG02425",NA
"208139170146_R07C01","431-BG02398","Plate17","G9",208139170146,"R07C01","431-BG02398",NA
"208139170146_R08C01","431-BG03006","Plate17","H9",208139170146,"R08C01","431-BG03006",NA
"208139170065_R01C01","431-BG02267","Plate17","A10",208139170065,"R01C01","431-BG02267",NA
"208139170065_R02C01","431-BG02363","Plate17","B10",208139170065,"R02C01","431-BG02363",NA
"208139170065_R03C01","431-BG02393","Plate17","C10",208139170065,"R03C01","431-BG02393",NA
"208139170065_R04C01","431-BG02365","Plate17","D10",208139170065,"R04C01","431-BG02365",NA
"208139170065_R05C01","431-BG02269","Plate17","E10",208139170065,"R05C01","431-BG02269",NA
"208139170065_R06C01","431-BG03004","Plate17","F10",208139170065,"R06C01","431-BG03004",NA
"208139170065_R07C01","431-BG02333","Plate17","G10",208139170065,"R07C01","431-BG02333",NA
"208139170065_R08C01","431-BG02314","Plate17","H10",208139170065,"R08C01","431-BG02314",NA
"208139170147_R01C01","431-BG02396","Plate17","A11",208139170147,"R01C01","431-BG02396",NA
"208139170147_R02C01","431-BG02443","Plate17","B11",208139170147,"R02C01","431-BG02443",NA
"208139170147_R03C01","431-BG02399","Plate17","C11",208139170147,"R03C01","431-BG02399",NA
"208139170147_R04C01","431-BG02362","Plate17","D11",208139170147,"R04C01","431-BG02362",NA
"208139170147_R05C01","431-BG02367","Plate17","E11",208139170147,"R05C01","431-BG02367",NA
"208139170147_R06C01","431-BG02296","Plate17","F11",208139170147,"R06C01","431-BG02296",NA
"208139170147_R07C01","431-BG02328","Plate17","G11",208139170147,"R07C01","431-BG02328",NA
"208139170147_R08C01","431-BG02364","Plate17","H11",208139170147,"R08C01","431-BG02364",NA
"208139170036_R01C01","431-BG02088","Plate17","A12",208139170036,"R01C01","431-BG02088",NA
"208139170036_R02C01","431-BG02424","Plate17","B12",208139170036,"R02C01","431-BG02424",NA
"208139170036_R03C01","431-BG02332","Plate17","C12",208139170036,"R03C01","431-BG02332",NA
"208139170036_R04C01","431-BG02410","Plate17","D12",208139170036,"R04C01","431-BG02410",NA
"208139170036_R05C01","431-BG02409","Plate17","E12",208139170036,"R05C01","431-BG02409",NA
"208139170036_R06C01","431-BG02279","Plate17","F12",208139170036,"R06C01","431-BG02279",NA
"208139170036_R07C01","431-BG02347","Plate17","G12",208139170036,"R07C01","431-BG02347",NA
"208139170036_R08C01","431-BG02315","Plate17","H12",208139170036,"R08C01","431-BG02315",NA
"208138740159_R01C01","431-BG02298","Plate18","A1",208138740159,"R01C01","431-BG02298",NA
"208138740159_R02C01","431-BG02287","Plate18","B1",208138740159,"R02C01","431-BG02287",NA
"208138740159_R03C01","431-BG02441","Plate18","C1",208138740159,"R03C01","431-BG02441",NA
"208138740159_R04C01","431-BG02427","Plate18","D1",208138740159,"R04C01","431-BG02427",NA
"208138740159_R05C01","431-BG02415","Plate18","E1",208138740159,"R05C01","431-BG02415",NA
"208138740159_R06C01","431-BG02356","Plate18","F1",208138740159,"R06C01","431-BG02356",NA
"208138740159_R07C01","431-BG02330","Plate18","G1",208138740159,"R07C01","431-BG02330",NA
"208138740159_R08C01","431-BG02293","Plate18","H1",208138740159,"R08C01","431-BG02293",NA
"208139170007_R01C01","431-BG02301","Plate18","A2",208139170007,"R01C01","431-BG02301",NA
"208139170007_R02C01","431-BG02166","Plate18","B2",208139170007,"R02C01","431-BG02166",NA
"208139170007_R03C01","431-BG02270","Plate18","C2",208139170007,"R03C01","431-BG02270",NA
"208139170007_R04C01","431-BG03009","Plate18","D2",208139170007,"R04C01","431-BG03009",NA
"208139170007_R05C01","431-BG02256","Plate18","E2",208139170007,"R05C01","431-BG02256",NA
"208139170007_R06C01","431-BG02343","Plate18","F2",208139170007,"R06C01","431-BG02343",NA
"208139170007_R07C01","431-BG02306","Plate18","G2",208139170007,"R07C01","431-BG02306",NA
"208139170007_R08C01","431-BG02324","Plate18","H2",208139170007,"R08C01","431-BG02324",NA
"208139170142_R01C01","431-BG02337","Plate18","A3",208139170142,"R01C01","431-BG02337",NA
"208139170142_R02C01","431-BG02297","Plate18","B3",208139170142,"R02C01","431-BG02297",NA
"208139170142_R03C01","431-BG02355","Plate18","C3",208139170142,"R03C01","431-BG02355",NA
"208139170142_R04C01","431-BG03007","Plate18","D3",208139170142,"R04C01","431-BG03007",NA
"208139170142_R05C01","431-BG02379","Plate18","E3",208139170142,"R05C01","431-BG02379",NA
"208139170142_R06C01","431-BG02354","Plate18","F3",208139170142,"R06C01","431-BG02354",NA
"208139170142_R07C01","431-BG02205","Plate18","G3",208139170142,"R07C01","431-BG02205",NA
"208139170142_R08C01","431-BG02116","Plate18","H3",208139170142,"R08C01","431-BG02116",NA
"208139170109_R01C01","431-BG02194","Plate18","A4",208139170109,"R01C01","431-BG02194",NA
"208139170109_R02C01","431-BG02190","Plate18","B4",208139170109,"R02C01","431-BG02190",NA
"208139170109_R03C01","431-BG02102","Plate18","C4",208139170109,"R03C01","431-BG02102",NA
"208139170109_R04C01","431-BG01755","Plate18","D4",208139170109,"R04C01","431-BG01755",NA
"208139170109_R05C01","431-BG02115","Plate18","E4",208139170109,"R05C01","431-BG02115",NA
"208139170109_R06C01","431-BG02087","Plate18","F4",208139170109,"R06C01","431-BG02087",NA
"208139170109_R07C01","431-BG01825","Plate18","G4",208139170109,"R07C01","431-BG01825",NA
"208139170109_R08C01","431-BG03005","Plate18","H4",208139170109,"R08C01","431-BG03005",NA
"208138740157_R01C01","431-BG02193","Plate18","A5",208138740157,"R01C01","431-BG02193",NA
"208138740157_R02C01","431-BG02064","Plate18","B5",208138740157,"R02C01","431-BG02064",NA
"208138740157_R03C01","431-BG02092","Plate18","C5",208138740157,"R03C01","431-BG02092",NA
"208138740157_R04C01","431-BG02111","Plate18","D5",208138740157,"R04C01","431-BG02111",NA
"208138740157_R05C01","431-BG02231","Plate18","E5",208138740157,"R05C01","431-BG02231",NA
"208138740157_R06C01","431-BG02073","Plate18","F5",208138740157,"R06C01","431-BG02073",NA
"208138740157_R07C01","431-BG02204","Plate18","G5",208138740157,"R07C01","431-BG02204",NA
"208138740157_R08C01","431-BG01938","Plate18","H5",208138740157,"R08C01","431-BG01938",NA
"208139170098_R01C01","431-BG01968","Plate18","A6",208139170098,"R01C01","431-BG01968",NA
"208139170098_R02C01","431-BG01219","Plate18","B6",208139170098,"R02C01","431-BG01219",NA
"208139170098_R03C01","431-BG01237","Plate18","C6",208139170098,"R03C01","431-BG01237",NA
"208139170098_R04C01","431-BG02243","Plate18","D6",208139170098,"R04C01","431-BG02243",NA
"208139170098_R05C01","431-BG02280","Plate18","E6",208139170098,"R05C01","431-BG02280",NA
"208139170098_R06C01","431-BG01410","Plate18","F6",208139170098,"R06C01","431-BG01410",NA
"208139170098_R07C01","431-BG02061","Plate18","G6",208139170098,"R07C01","431-BG02061",NA
"208139170098_R08C01","431-BG02244","Plate18","H6",208139170098,"R08C01","431-BG02244",NA
"208138740163_R01C01","431-BG02103","Plate18","A7",208138740163,"R01C01","431-BG02103",NA
"208138740163_R02C01","431-BG02271","Plate18","B7",208138740163,"R02C01","431-BG02271",NA
"208138740163_R03C01","431-BG02184","Plate18","C7",208138740163,"R03C01","431-BG02184",NA
"208138740163_R04C01","431-BG02319","Plate18","D7",208138740163,"R04C01","431-BG02319",NA
"208138740163_R05C01","431-BG02131","Plate18","E7",208138740163,"R05C01","431-BG02131",NA
"208138740163_R06C01","431-BG02096","Plate18","F7",208138740163,"R06C01","431-BG02096",NA
"208138740163_R07C01","431-BG02001","Plate18","G7",208138740163,"R07C01","431-BG02001",NA
"208138740163_R08C01","431-BG02132","Plate18","H7",208138740163,"R08C01","431-BG02132",NA
"208139170047_R01C01","431-BG01997","Plate18","A8",208139170047,"R01C01","431-BG01997",NA
"208139170047_R02C01","431-BG02291","Plate18","B8",208139170047,"R02C01","431-BG02291",NA
"208139170047_R03C01","431-BG02207","Plate18","C8",208139170047,"R03C01","431-BG02207",NA
"208139170047_R04C01","431-BG02308","Plate18","D8",208139170047,"R04C01","431-BG02308",NA
"208139170047_R05C01","431-BG02104","Plate18","E8",208139170047,"R05C01","431-BG02104",NA
"208139170047_R06C01","431-BG02191","Plate18","F8",208139170047,"R06C01","431-BG02191",NA
"208139170047_R07C01","431-BG02187","Plate18","G8",208139170047,"R07C01","431-BG02187",NA
"208139170047_R08C01","431-BG02129","Plate18","H8",208139170047,"R08C01","431-BG02129",NA
"208138740093_R01C01","431-BG02313","Plate18","A9",208138740093,"R01C01","431-BG02313",NA
"208138740093_R02C01","431-BG02085","Plate18","B9",208138740093,"R02C01","431-BG02085",NA
"208138740093_R03C01","431-BG02272","Plate18","C9",208138740093,"R03C01","431-BG02272",NA
"208138740093_R04C01","431-BG02284","Plate18","D9",208138740093,"R04C01","431-BG02284",NA
"208138740093_R05C01","431-BG02292","Plate18","E9",208138740093,"R05C01","431-BG02292",NA
"208138740093_R06C01","431-BG02338","Plate18","F9",208138740093,"R06C01","431-BG02338",NA
"208138740093_R07C01","431-BG02240","Plate18","G9",208138740093,"R07C01","431-BG02240",NA
"208138740093_R08C01","431-BG02322","Plate18","H9",208138740093,"R08C01","431-BG02322",NA
"208139170127_R01C01","431-BG03001","Plate18","A10",208139170127,"R01C01","431-BG03001",NA
"208139170127_R02C01","431-BG02309","Plate18","B10",208139170127,"R02C01","431-BG02309",NA
"208139170127_R03C01","431-BG02285","Plate18","C10",208139170127,"R03C01","431-BG02285",NA
"208139170127_R04C01","431-BG02310","Plate18","D10",208139170127,"R04C01","431-BG02310",NA
"208139170127_R05C01","431-BG02283","Plate18","E10",208139170127,"R05C01","431-BG02283",NA
"208139170127_R06C01","431-BG02113","Plate18","F10",208139170127,"R06C01","431-BG02113",NA
"208139170127_R07C01","431-BG02278","Plate18","G10",208139170127,"R07C01","431-BG02278",NA
"208139170127_R08C01","431-BG02282","Plate18","H10",208139170127,"R08C01","431-BG02282",NA
"208139170030_R01C01","431-BG02342","Plate18","A11",208139170030,"R01C01","431-BG02342",NA
"208139170030_R02C01","431-BG02323","Plate18","B11",208139170030,"R02C01","431-BG02323",NA
"208139170030_R03C01","431-BG02114","Plate18","C11",208139170030,"R03C01","431-BG02114",NA
"208139170030_R04C01","431-BG02289","Plate18","D11",208139170030,"R04C01","431-BG02289",NA
"208139170030_R05C01","431-BG02268","Plate18","E11",208139170030,"R05C01","431-BG02268",NA
"208139170030_R06C01","431-BG02290","Plate18","F11",208139170030,"R06C01","431-BG02290",NA
"208139170030_R07C01","431-BG02099","Plate18","G11",208139170030,"R07C01","431-BG02099",NA
"208139170030_R08C01","431-BG02206","Plate18","H11",208139170030,"R08C01","431-BG02206",NA
"208139170028_R01C01","431-BG02250","Plate18","A12",208139170028,"R01C01","431-BG02250",NA
"208139170028_R02C01","431-BG02100","Plate18","B12",208139170028,"R02C01","431-BG02100",NA
"208139170028_R03C01","431-BG02095","Plate18","C12",208139170028,"R03C01","431-BG02095",NA
"208139170028_R04C01","431-BG02478","Plate18","D12",208139170028,"R04C01","431-BG02478",NA
"208139170028_R05C01","431-BG02411","Plate18","E12",208139170028,"R05C01","431-BG02411",NA
"208139170028_R06C01","431-BG02321","Plate18","F12",208139170028,"R06C01","431-BG02321",NA
"208139170028_R07C01","431-BG02397","Plate18","G12",208139170028,"R07C01","431-BG02397",NA
"208139170028_R08C01","431-BG02123","Plate18","H12",208139170028,"R08C01","431-BG02123",NA
"208144140036_R01C01","431-BG02438","Plate19","A1",208144140036,"R01C01","431-BG02438",NA
"208144140036_R02C01","431-BG02045","Plate19","B1",208144140036,"R02C01","431-BG02045",NA
"208144140036_R03C01","431-BG02391","Plate19","C1",208144140036,"R03C01","431-BG02391",NA
"208144140036_R04C01","431-BG02431","Plate19","D1",208144140036,"R04C01","431-BG02431",NA
"208144140036_R05C01","431-BG02432","Plate19","E1",208144140036,"R05C01","431-BG02432",NA
"208144140036_R06C01","431-BG02405","Plate19","F1",208144140036,"R06C01","431-BG02405",NA
"208144140036_R07C01","431-BG02430","Plate19","G1",208144140036,"R07C01","431-BG02430",NA
"208144140036_R08C01","431-BG02050","Plate19","H1",208144140036,"R08C01","431-BG02050",NA
"208144140008_R01C01","431-BG02413","Plate19","A2",208144140008,"R01C01","431-BG02413",NA
"208144140008_R02C01","431-BG00803","Plate19","B2",208144140008,"R02C01","431-BG00803",NA
"208144140008_R03C01","431-BG02255","Plate19","C2",208144140008,"R03C01","431-BG02255",NA
"208144140008_R04C01","431-BG02107","Plate19","D2",208144140008,"R04C01","431-BG02107",NA
"208144140008_R05C01","431-BG02186","Plate19","E2",208144140008,"R05C01","431-BG02186",NA
"208144140008_R06C01","431-BG02288","Plate19","F2",208144140008,"R06C01","431-BG02288",NA
"208144140008_R07C01","431-BG02125","Plate19","G2",208144140008,"R07C01","431-BG02125",NA
"208144140008_R08C01","431-BG02320","Plate19","H2",208144140008,"R08C01","431-BG02320",NA
"208139170006_R01C01","431-BG02390","Plate19","A3",208139170006,"R01C01","431-BG02390",NA
"208139170006_R02C01","431-BG02389","Plate19","B3",208139170006,"R02C01","431-BG02389",NA
"208139170006_R03C01","431-BG02412","Plate19","C3",208139170006,"R03C01","431-BG02412",NA
"208139170006_R04C01","431-BG02437","Plate19","D3",208139170006,"R04C01","431-BG02437",NA
"208139170006_R05C01","431-BG02261","Plate19","E3",208139170006,"R05C01","431-BG02261",NA
"208139170006_R06C01","431-BG02188","Plate19","F3",208139170006,"R06C01","431-BG02188",NA
"208139170006_R07C01","431-BG03002","Plate19","G3",208139170006,"R07C01","431-BG03002",NA
"208139170006_R08C01","431-BG02303","Plate19","H3",208139170006,"R08C01","431-BG02303",NA
"208139170174_R01C01","431-BG02259","Plate19","A4",208139170174,"R01C01","431-BG02259",NA
"208139170174_R02C01","431-BG02275","Plate19","B4",208139170174,"R02C01","431-BG02275",NA
"208139170174_R03C01","431-BG02251","Plate19","C4",208139170174,"R03C01","431-BG02251",NA
"208139170174_R04C01","431-BG02010","Plate19","D4",208139170174,"R04C01","431-BG02010",NA
"208139170174_R05C01","431-BG02108","Plate19","E4",208139170174,"R05C01","431-BG02108",NA
"208139170174_R06C01","431-BG02138","Plate19","F4",208139170174,"R06C01","431-BG02138",NA
"208139170174_R07C01","431-BG02133","Plate19","G4",208139170174,"R07C01","431-BG02133",NA
"208139170174_R08C01","431-BG02110","Plate19","H4",208139170174,"R08C01","431-BG02110",NA
"208139170172_R01C01","431-BG02112","Plate19","A5",208139170172,"R01C01","431-BG02112",NA
"208139170172_R02C01","431-BG02202","Plate19","B5",208139170172,"R02C01","431-BG02202",NA
"208139170172_R03C01","431-BG02117","Plate19","C5",208139170172,"R03C01","431-BG02117",NA
"208139170172_R04C01","431-BG02185","Plate19","D5",208139170172,"R04C01","431-BG02185",NA
"208139170172_R05C01","431-BG02266","Plate19","E5",208139170172,"R05C01","431-BG02266",NA
"208139170172_R06C01","431-BG02101","Plate19","F5",208139170172,"R06C01","431-BG02101",NA
"208139170172_R07C01","431-BG02329","Plate19","G5",208139170172,"R07C01","431-BG02329",NA
"208139170172_R08C01","431-BG02130","Plate19","H5",208139170172,"R08C01","431-BG02130",NA
"208139170150_R01C01","431-BG02118","Plate19","A6",208139170150,"R01C01","431-BG02118",NA
"208139170150_R02C01","431-BG02257","Plate19","B6",208139170150,"R02C01","431-BG02257",NA
"208139170150_R03C01","431-BG01756","Plate19","C6",208139170150,"R03C01","431-BG01756",NA
"208139170150_R04C01","431-BG02262","Plate19","D6",208139170150,"R04C01","431-BG02262",NA
"208139170150_R05C01","431-BG02249","Plate19","E6",208139170150,"R05C01","431-BG02249",NA
"208139170150_R06C01","431-BG02260","Plate19","F6",208139170150,"R06C01","431-BG02260",NA
"208139170150_R07C01","431-BG02286","Plate19","G6",208139170150,"R07C01","431-BG02286",NA
"208139170150_R08C01","431-BG02195","Plate19","H6",208139170150,"R08C01","431-BG02195",NA
"208139170149_R01C01","431-BG02263","Plate19","A7",208139170149,"R01C01","431-BG02263",NA
"208139170149_R02C01","431-BG02247","Plate19","B7",208139170149,"R02C01","431-BG02247",NA
"208139170149_R03C01","431-BG02106","Plate19","C7",208139170149,"R03C01","431-BG02106",NA
"208139170149_R04C01","431-BG02335","Plate19","D7",208139170149,"R04C01","431-BG02335",NA
"208139170149_R05C01","431-BG02344","Plate19","E7",208139170149,"R05C01","431-BG02344",NA
"208139170149_R06C01","431-BG01215","Plate19","F7",208139170149,"R06C01","431-BG01215",NA
"208139170149_R07C01","431-BG02197","Plate19","G7",208139170149,"R07C01","431-BG02197",NA
"208139170149_R08C01","431-BG02316","Plate19","H7",208139170149,"R08C01","431-BG02316",NA
"208139170016_R01C01","431-BG02098","Plate19","A8",208139170016,"R01C01","431-BG02098",NA
"208139170016_R02C01","431-BG02091","Plate19","B8",208139170016,"R02C01","431-BG02091",NA
"208139170016_R03C01","431-BG02252","Plate19","C8",208139170016,"R03C01","431-BG02252",NA
"208139170016_R04C01","431-BG02141","Plate19","D8",208139170016,"R04C01","431-BG02141",NA
"208139170016_R05C01","431-BG02002","Plate19","E8",208139170016,"R05C01","431-BG02002",NA
"208139170016_R06C01","431-BG02137","Plate19","F8",208139170016,"R06C01","431-BG02137",NA
"208139170016_R07C01","431-BG02382","Plate19","G8",208139170016,"R07C01","431-BG02382",NA
"208139170016_R08C01","431-BG02325","Plate19","H8",208139170016,"R08C01","431-BG02325",NA
"208144140043_R01C01","431-BG02422","Plate19","A9",208144140043,"R01C01","431-BG02422",NA
